id,data,siglaOrgao,proposicaoObjeto,descricao,aprovacao
2317290-8,2022-03-08,PLEN,REQ 208/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2279127-101,2022-02-24,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Celso Sabino (União-PA).",1.0
2279127-99,2022-02-24,PLEN,,Mantido o texto.,
2279127-94,2022-02-24,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei 1.518, de 2021, adotado pelo relator da Comissão de Finanças e Tributação, ressalvado o destaque. Sim: 378; não: 29; total: 407.",1.0
2279127-75,2022-02-24,PLEN,,Rejeitado o Requerimento. Sim: 31; não: 411; total: 442.,0.0
2310025-64,2022-02-24,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. José Guimarães (PT-CE).",1.0
2310025-61,2022-02-24,PLEN,,Mantido o texto. Sim: 368; não: 38; total: 406.,
2310025-56,2022-02-24,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Complementar nº 73, de 2021, adotada pelo Relator da Comissão de Cultura, ressalvados os Destaques. Sim: 411; não: 27; total: 438.",1.0
2310025-37,2022-02-24,PLEN,,Rejeitado o Requerimento. Sim: 23; não: 328; total: 351.,0.0
15460-210,2022-02-24,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Felipe Carreras (PSB-PE).",1.0
15460-208,2022-02-24,PLEN,,Aprovada a Emenda de Redação nº 2.,1.0
15460-201,2022-02-24,PLEN,,Mantido o texto. Sim: 327; não: 48; abstenção: 6; total: 377.,
15460-200,2022-02-24,PLEN,,Rejeitada a Emenda de Plenário nº 11. Sim: 166; não: 240; abstenção: 6; total: 412.,0.0
15460-184,2022-02-24,PLEN,,Rejeitada a Emenda de Plenário nº 7. Sim: 166; não: 255; abstenção: 6; total: 427.,0.0
15460-179,2022-02-24,PLEN,,Mantido o texto. Sim: 234; não: 175; abstenção: 9; total: 418.,
15460-176,2022-02-24,PLEN,,Rejeitada a Emenda de Plenário nº 6. Sim: 129; não: 265; abstenção: 7; total: 401.,0.0
15460-173,2022-02-24,PLEN,,Mantido o texto. Sim: 355; não: 36; abstenção: 5; total: 396.,
15460-170,2022-02-24,PLEN,,Rejeitada a Emenda de Plenário nº 37. Sim: 162; não: 224; abstenção: 5; total: 391.,0.0
2315082-2,2022-02-24,GTPL3890,REQ 7/2022 GTPL3890,"Aprovado, com a inclusão, a pedido da Dep. Tia Eron, da Sra. Sonia De Fatima Moura.",1.0
15460-165,2022-02-23,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei 442, de 1991, adotada pelo relator da Comissão Especial, ressalvados os Destaques. Sim: 246; não: 202; abstenção: 3; total: 451.",1.0
15460-156,2022-02-23,PLEN,,Rejeitado o Requerimento. Sim: 211; não: 243; abstenção: 1; total: 455.,0.0
2314499-21,2022-02-23,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 126/2022.,1.0
2314499-20,2022-02-23,SECAP(SGM),,"Realizar o encaminhamento do PL-4491/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314499-19,2022-02-23,SECAP(SGM),,"Realizar o encaminhamento do PL-4491/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314688-8,2022-02-23,PLEN,REQ 126/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 440; não: 9; total: 449.,1.0
2279744-97,2022-02-23,PLEN,,Mantido o texto. Sim: 270; não: 173; abstenção: 1; total: 444.,
2279744-92,2022-02-23,PLEN,,Mantido o texto. Sim: 264; não: 174; abstenção: 1; total: 439.,
2279744-89,2022-02-23,PLEN,,Mantido o texto. Sim: 274; não: 174; abstenção: 1; total: 449.,
2279744-86,2022-02-23,PLEN,,Mantido o texto. Sim: 417; não: 12; total: 429.,
2279744-84,2022-02-23,PLEN,,Rejeitado o Requerimento. Sim: 127; não: 301; abstenção: 1; total: 429.,0.0
2315007-2,2022-02-23,GTPL2564,,Aprovado.,1.0
2314959-2,2022-02-23,CEXFEMIN,REQ 1/2022 CEXFEMIN,Encaminhou a votação a Deputada Tábata Amaral. Aprovado.,1.0
2301321-47,2022-02-22,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Neucimar Fraga (PSD-ES).",1.0
2301321-45,2022-02-22,PLEN,,Mantido o texto.,
2301321-40,2022-02-22,PLEN,,"Aprovada a Medida Provisória nº 1.072, de 2021, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 356; total: 356.",1.0
2301321-37,2022-02-22,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2301321-31,2022-02-22,PLEN,,Rejeitado o Requerimento. Sim: 12; não: 265; total: 277.,0.0
374882-79,2022-02-22,SECAP(SGM),,"Realizar o encaminhamento do PLP-129/2007 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2242240-6,2022-02-22,PLEN,REQ 513/2020,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0
508965-168,2022-02-22,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Alceu Moreira (MDB-RS).",1.0
508965-166,2022-02-22,PLEN,,Mantido o texto. Sim: 347; não: 126; abstenção: 1; total: 474.,
508965-164,2022-02-22,PLEN,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 39, de 2011, ressalvado o destaque. Sim: 389; não: 91; total: 480.",1.0
508965-161,2022-02-22,PLEN,,"Aprovado o Requerimento nº 152/2022, dos Senhores Líderes, que solicita a quebra de interstício de 5 sessões previsto no § 6º do art. 202 do RICD, para apreciação do segundo turno da PEC 39, de 2011. Sim: 311; não: 102; total: 413.",1.0
2315020-6,2022-02-22,PLEN,REQ 152/2022,Aprovado o Requerimento. Sim: 311; não: 102; total: 413.,1.0
508965-156,2022-02-22,PLEN,,Aprovada a Emenda de Redação nº 1. Sim: 387; não: 32; total: 419.,1.0
508965-153,2022-02-22,PLEN,,Mantido o texto. Sim: 346; não: 125; total: 471.,
508965-150,2022-02-22,PLEN,,Mantido o texto. Sim: 336; não: 124; total: 460.,
508965-147,2022-02-22,PLEN,,Mantido o texto. Sim: 340; não: 125; total: 465.,
508965-143,2022-02-22,PLEN,,"Aprovado, em primeiro turno, o Substitutivo da Comissão Especial à Proposta de Emenda Constitucional nº 39, de 2011, ressalvados os destaques. Sim: 377; não: 93; abstenção: 1; total: 471.",1.0
508965-141,2022-02-22,PLEN,,Rejeitado o Requerimento. Sim: 91; não: 326; abstenção: 1; total: 418.,0.0
508965-135,2022-02-22,PLEN,,Rejeitado o Requerimento. Sim: 92; não: 332; abstenção: 1; total: 425.,0.0
2314905-2,2022-02-22,GTPL3890,REQ 6/2022 GTPL3890,Aprovado.,1.0
1701050-104,2022-02-22,PEC12215,,Aprovado o Parecer.,1.0
2314875-2,2022-02-22,PL646119,REQ 6/2022 PL646119,Aprovado.,1.0
2314874-2,2022-02-22,PL646119,REQ 5/2022 PL646119,Aprovado.,1.0
2314873-2,2022-02-22,PL646119,REQ 4/2022 PL646119,Aprovado.,1.0
2314564-2,2022-02-22,PL646119,REQ 3/2022 PL646119,Aprovado.,1.0
2314904-2,2022-02-22,PL649419,REQ 9/2022 PL649419,Aprovado.,1.0
2314903-2,2022-02-22,PL649419,REQ 8/2022 PL649419,Aprovado.,1.0
2314898-2,2022-02-22,PL649419,REQ 7/2022 PL649419,Aprovado.,1.0
2314896-2,2022-02-22,PL649419,REQ 6/2022 PL649419,Aprovado.,1.0
2314826-2,2022-02-22,PL649419,REQ 5/2022 PL649419,Aprovado.,1.0
2314562-2,2022-02-22,PL649419,REQ 4/2022 PL649419,Aprovado.,1.0
2314560-2,2022-02-22,PL649419,REQ 3/2022 PL649419,Aprovado.,1.0
2314558-2,2022-02-22,PL649419,REQ 2/2022 PL649419,Aprovado.,1.0
2314557-2,2022-02-22,PL649419,REQ 1/2022 PL649419,Aprovado.,1.0
2166877-81,2022-02-17,PLEN,,"Aprovada a Redação Final assinada pelo Relator, General Peternelli (PSL-SP).",1.0
2166877-79,2022-02-17,PLEN,,Rejeitada a Emenda de Plenário n° 14. Sim: 136; não: 310; abstenção: 1; total: 447.,0.0
2166877-73,2022-02-17,PLEN,,Mantido o texto. Sim: 291; não: 134; abstenção: 1; total: 426.,
2314623-2,2022-02-17,GTPL3890,REQ 5/2022 GTPL3890,Aprovado.,1.0
2166877-70,2022-02-17,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.432, de 2017, adotada pelo Relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques.",1.0
2166877-61,2022-02-17,PLEN,,Rejeitado o Requerimento.,0.0
2279513-144,2022-02-17,MESA,,"Ato n. 3, de 16/02/2022, do Presidente da Mesa do Senado Federal, faz saber que rejeitou os pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária da MPV 1045, de 2021 (DOU de 17/02/2022 - Seção 1 - página 4)",0.0
2285889-205,2022-02-16,PLEN,,Rejeitado o destaque. Sim: 115; não: 244; abstenção: 1; total: 360.,0.0
2285889-201,2022-02-16,PLEN,,Rejeitado o destaque. Sim: 116; não: 258; abstenção: 1; total: 375.,0.0
2285889-198,2022-02-16,PLEN,,Rejeitado o destaque. Sim: 128; não: 255; abstenção: 1; total: 384.,0.0
2285889-195,2022-02-16,PLEN,,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 2.058, de 2021. Sim: 121; não: 235; abstenção: 2; total: 358.",0.0
2285889-192,2022-02-16,PLEN,,Rejeitado o Requerimento. Sim: 106; não: 267; abstenção: 1; total: 374.,0.0
2285889-187,2022-02-16,PLEN,,Rejeitado o Requerimento. Sim: 115; não: 286; abstenção: 1; total: 402.,0.0
2285889-176,2022-02-16,PLEN,,Rejeitado o Requerimento. Sim: 113; não: 288; abstenção: 1; total: 402.,0.0
2265631-127,2022-02-16,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Lafayette de Andrada (REPUBLICANOS-MG).",1.0
2265631-125,2022-02-16,PLEN,,Aprovada a Emenda de Redação nº 1.,1.0
2265631-123,2022-02-16,PLEN,,Rejeitada a Emenda de Plenário nº 17. Sim: 123; não: 282; abstenção: 1; total: 406.,0.0
2265631-121,2022-02-16,PLEN,,Mantido o texto. Sim: 306; não: 108; abstenção: 1; total: 415.,
2265631-118,2022-02-16,PLEN,,Aprovada a Emenda de Plenário nº 14. Sim: 257; não: 168; abstenção: 2; total: 427.,1.0
2265631-116,2022-02-16,PLEN,,Mantido o texto. Sim: 258; não: 97; abstenção: 1; total: 356.,
2265631-114,2022-02-16,PLEN,,Suprimido o texto. Sim: 102; não: 250; abstenção: 1; total: 353.,
2265631-112,2022-02-16,PLEN,,Mantido o texto. Sim: 240; não: 99; abstenção: 2; total: 341.,
2265631-109,2022-02-16,PLEN,,Mantido o texto. Sim: 295; não: 103; abstenção: 3; total: 401.,
2265631-107,2022-02-16,PLEN,,Mantido o texto. Sim: 309; não: 60; abstenção: 1; total: 370.,
2265631-106,2022-02-16,PLEN,,Rejeitadas as Emendas de Plenário ao Substitutivo.,0.0
2265631-101,2022-02-16,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 5.284, de 2020, adotado pelo Relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques.",1.0
2192587-88,2022-02-16,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Greyce Elias (Avante-MG).",1.0
2192587-86,2022-02-16,PLEN,,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 976, de 2019.",1.0
2312502-19,2022-02-16,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2837/2021.,1.0
2312502-18,2022-02-16,SECAP(SGM),,"Realizar o encaminhamento do PL-4444/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2312673-9,2022-02-16,PLEN,REQ 2837/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; não: 91; abstenção: 2; total: 414.,1.0
2191844-77,2022-02-16,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 100/2022.,1.0
2191844-76,2022-02-16,SECAP(SGM),,"Realizar o encaminhamento do PLP-25/2019 à CE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2191844-75,2022-02-16,SECAP(SGM),,"Realizar o encaminhamento do PLP-25/2019 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314387-8,2022-02-16,PLEN,REQ 100/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 422; não: 21; abstenção: 2; total: 445.,1.0
2224532-62,2022-02-16,PEC16219,,Aprovado o Parecer.,1.0
2301088-76,2022-02-15,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Acácio Favacho (Pros-AP).",1.0
2301088-74,2022-02-15,PLEN,,"Aprovada, em segundo turno, a Proposta de Emenda à Constituição n° 32, de 2021. Sim: 416; não: 14; abstenção: 1; não: 431.",1.0
2314629-5,2022-02-15,PLEN,REQ 118/2022,Aprovado o Requerimento.,1.0
2301088-67,2022-02-15,PLEN,,"Aprovado, em primeiro turno, o Substitutivo à Proposta de Emenda à Constituição nº 32, de 2021, da Comissão Especial . Sim: 439; não: 15; total: 454.",1.0
2289980-56,2022-02-15,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Roman (Patriota-PR).",1.0
2314586-5,2022-02-15,PLEN,REQ 115/2022,Aprovado o Requerimento.,1.0
2289980-54,2022-02-15,PLEN,,Rejeitada a Emenda de Plenário nº 3. Sim: 134; não: 277; total: 411.,0.0
2289980-49,2022-02-15,PLEN,,"Aprovada a Submenda Substitutiva Global ao Projeto de Lei nº 2.486, de 2021, adotada pelo relator da Comissão de Trabalho, de Administração e Serviço Público. Sim: 425; não: 26; abstenção: 1; total: 452.",1.0
2289980-33,2022-02-15,PLEN,,Rejeitado o Requerimento.,0.0
2293472-20,2022-02-15,SECAP(SGM),,"Realizar o encaminhamento do PLP-116/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314217-10,2022-02-15,PLEN,REQ 77/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 393; não: 22; abstenção: 1; total: 416.,1.0
2307548-20,2022-02-15,SECAP(SGM),,"Realizar o encaminhamento do PL-4059/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2307548-19,2022-02-15,SECAP(SGM),,"Realizar o encaminhamento do PL-4059/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2307548-18,2022-02-15,SECAP(SGM),,"Realizar o encaminhamento do PL-4059/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314199-8,2022-02-15,PLEN,REQ 74/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 263; não:162; total: 425.,1.0
2303876-23,2022-02-15,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 58/2022, por ter sido aprovado o REQ 78/2022 que está apensado ao primeiro.",1.0
2303876-22,2022-02-15,SECAP(SGM),,"Realizar o encaminhamento do PL-2753/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2314220-7,2022-02-15,PLEN,REQ 78/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2314290-2,2022-02-15,PL646119,REQ 2/2022 PL646119,Aprovado.,1.0
2314514-2,2022-02-15,GTPL3890,REQ 4/2022 GTPL3890,Aprovado.,1.0
2314513-2,2022-02-15,GTPL3890,REQ 3/2022 GTPL3890,"Aprovado com a inclusão, a pedido da autora, Dep. Tia Eron, do senhor Otávio Castello de Campos Pereira - Perito Médico Legista  do Instituto De Medicina Legal Da Polícia Civil do DF.",1.0
2314494-2,2022-02-15,GTPL2564,REQ 2/2022 GTPL2564,"Aprovado, com a inclusão do Comitê Nacional dos Secretários de Fazenda Finanças, Receita e Tributação dos Estados e Distrito Federal - COMSEFAZ; Conselho Nacional de Secretários de Estado da Administração - CONSAD; e Conselho Nacional de Secretários de Estado de Planejamento - CONSEPLAN.",1.0
2142126-117,2022-02-10,PLEN,,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.114, de 2019.",1.0
2297579-89,2022-02-10,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Silvia Cristina (PDT-RO).",1.0
2297579-87,2022-02-10,PLEN,,Rejeitada a Emenda do Senado Federal nº 3. Sim: 129; não: 265; abstenção: 1; total: 395.,0.0
2297579-86,2022-02-10,PLEN,,Aprovada a Emenda do Senado Federal nº 1. Sim: 281; não: 100; total: 381.,1.0
2297579-83,2022-02-10,PLEN,,"Rejeitas as Emendas do Senado Federal nº 2 (com exceção da parte em que altera o § 8º do art. 10 da Lei nº 9.656, de 1998) e nº 3, ressalvados os destaques.",0.0
2297579-79,2022-02-10,PLEN,,"Aprovadas as Emendas do Senado Federal nºs 1 e 2 (na parte em que altera o §8º do art. 10 da Lei nº 9.656, de 1998), ressalvados os destaques.",1.0
2298445-83,2022-02-10,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Coronel Tadeu (PSL-SP).",1.0
2298445-81,2022-02-10,PLEN,,Rejeitada a Emenda de Plenário n° 1. Sim: 119; não: 275; total: 394.,0.0
2298445-77,2022-02-10,PLEN,,Rejeitada a Emenda de Comissão n° 48. Sim: 143; não: 253; total: 396.,0.0
2298445-74,2022-02-10,PLEN,,Rejeitada a Emenda de Plenário n° 4. Sim: 118; não: 293; total: 411.,0.0
2298445-71,2022-02-10,PLEN,,Rejeitada a Emenda de Comissão n° 40. Sim: 147; não: 259; total: 406.,0.0
2298445-68,2022-02-10,PLEN,,Rejeitada a Emenda de Plenário n° 3. Sim: 128; não: 247; abstenção: 1; total: 376.,0.0
2298445-65,2022-02-10,PLEN,,Mantido o texto. Sim: 209; não: 129; total: 338.,
2298445-62,2022-02-10,PLEN,,Rejeitada a preferência.,0.0
2298445-56,2022-02-09,PLEN,,"Aprovada Medida Provisória nº 1.070, de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1.0
2298445-54,2022-02-09,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2298445-52,2022-02-09,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2298445-40,2022-02-09,PLEN,,Rejeitado o Requerimento. Sim: 18; não: 400; total: 418.,0.0
46249-327,2022-02-09,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Luiz Nishimori (PL-PR).",1.0
46249-325,2022-02-09,PLEN,,Rejeitada a Emenda de Plenário nº 9. Sim: 140; não: 276; abstenção: 1; total: 417.,0.0
46249-319,2022-02-09,PLEN,,Mantido o texto. Sim: 264; não: 133; abstenção: 1; total: 398.,
46249-316,2022-02-09,PLEN,,Rejeitada a Emenda de Plenário nº 8. Sim: 127; não: 256; abstenção: 1; total: 384.,0.0
46249-313,2022-02-09,PLEN,,Mantido o texto. Sim: 266; não: 126; abstenção: 1; total: 393.,
46249-312,2022-02-09,PLEN,,Mantido o texto. Sim: 272; não: 125; abstenção: 1; total: 398.,
46249-305,2022-02-09,PLEN,,Mantido o texto. Sim: 271; não: 128; abstenção: 1; total: 400.,
46249-297,2022-02-09,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei 6.299, de 2002, adotada pelo relator da Comissão Especial, ressalvados os destaques. Sim: 301; não: 150; abstenção: 2; total: 453.",1.0
46249-294,2022-02-09,PLEN,,Rejeitado o Requerimento. Sim: 63; não: 295; abstenção: 1; total: 359.,0.0
46249-284,2022-02-09,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2844/2021.,1.0
46249-283,2022-02-09,SECAP(SGM),,"Realizar o encaminhamento do PL-6299/2002 à PL629902 (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
46249-282,2022-02-09,SECAP(SGM),,"Realizar o encaminhamento do PL-6299/2002 à PL629902 (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
